"subject","context","item","block","item_type","cycle","rt"
"212","homo","piano","2","category",2,657
"212","homo","trumpet","2","category",3,657
"212","homo","piano","2","category",3,657
"212","homo","trumpet","2","category",4,657
"212","homo","piano","2","category",4,657
"212","homo","piano","2","category",5,657
"212","homo","guitar","2","category",5,657
"212","het","guitar","2","category",1,657
"212","het","bus","2","category",2,657
"212","het","guitar","2","category",2,657
"212","het","guitar","2","category",3,657
"212","het","top","2","category",3,657
"212","het","guitar","2","category",4,657
"212","het","bus","2","category",4,657
"212","het","bus","2","category",5,657
"212","het","top","2","category",5,657
"212","homo","syrup","2","RAT",1,657
"212","homo","axe","2","RAT",1,657
"212","homo","axe","2","RAT",2,657
"212","homo","bird","2","RAT",2,657
"212","homo","axe","2","RAT",3,657
"212","homo","bird","2","RAT",3,657
"212","homo","axe","2","RAT",4,657
"212","homo","syrup","2","RAT",4,657
"212","homo","axe","2","RAT",5,657
"212","homo","syrup","2","RAT",5,657
"212","het","desk","2","RAT",1,657
"212","het","egg","2","RAT",1,657
"212","het","desk","2","RAT",2,657
"212","het","cow","2","RAT",2,657
"212","het","cow","2","RAT",3,657
"212","het","egg","2","RAT",3,657
"212","het","cow","2","RAT",4,657
"212","het","desk","2","RAT",4,657
"212","het","desk","2","RAT",5,657
"212","het","egg","2","RAT",5,657
"212","het","garbage","2","RAT",1,657
"212","het","syrup","2","RAT",1,657
"212","het","syrup","2","RAT",2,657
"212","het","turtle","2","RAT",2,657
"212","het","syrup","2","RAT",3,657
"212","het","garbage","2","RAT",3,657
"212","het","syrup","2","RAT",4,657
"212","het","garbage","2","RAT",4,657
"212","het","syrup","2","RAT",5,657
"212","het","turtle","2","RAT",5,657
"212","homo","shoe","2","RAT",1,657
"212","homo","jaw","2","RAT",1,657
"212","homo","shoe","2","RAT",2,657
"212","homo","desk","2","RAT",2,657
"212","homo","desk","2","RAT",3,657
"212","homo","jaw","2","RAT",3,657
"212","homo","jaw","2","RAT",4,657
"212","homo","desk","2","RAT",4,657
"212","homo","desk","2","RAT",5,657
"212","homo","shoe","2","RAT",5,657
"212","het","axe","2","RAT",1,657
"212","het","jaw","2","RAT",1,657
"212","het","axe","2","RAT",2,657
"212","het","jaw","2","RAT",2,657
"212","het","jaw","2","RAT",3,657
"212","het","frog","2","RAT",3,657
"212","het","frog","2","RAT",4,657
"212","het","axe","2","RAT",4,657
"212","het","axe","2","RAT",5,657
"212","het","frog","2","RAT",5,657
"212","het","train","2","category",1,657
"212","het","carrot","2","category",1,657
"212","het","train","2","category",2,657
"212","het","piano","2","category",2,657
"212","het","piano","2","category",3,657
"212","het","train","2","category",3,657
"212","het","train","2","category",4,657
"212","het","carrot","2","category",4,657
"212","het","train","2","category",5,657
"212","het","carrot","2","category",5,657
"212","het","parsnip","2","category",1,657
"212","het","kite","2","category",1,657
"212","het","kite","2","category",2,657
"212","het","parsnip","2","category",2,657
"212","het","parsnip","2","category",3,657
"212","het","trumpet","2","category",3,657
"212","het","trumpet","2","category",4,657
"212","het","kite","2","category",4,657
"212","het","trumpet","2","category",5,657
"212","het","kite","2","category",5,657
"213","homo","carrot","1","category",1,657
"213","homo","lettuce","1","category",1,657
"213","homo","carrot","1","category",2,657
"213","homo","lettuce","1","category",2,657
"213","homo","lettuce","1","category",3,657
"213","homo","carrot","1","category",3,657
"213","homo","lettuce","1","category",4,657
"213","homo","parsnip","1","category",4,657
"213","homo","parsnip","1","category",5,657
"213","homo","lettuce","1","category",5,657
"213","het","axe","1","RAT",1,657
"213","het","frog","1","RAT",1,657
"213","het","frog","1","RAT",2,657
"213","het","axe","1","RAT",2,657
"213","het","axe","1","RAT",3,657
"213","het","frog","1","RAT",3,657
"213","het","frog","1","RAT",4,657
"213","het","axe","1","RAT",4,657
"213","het","axe","1","RAT",5,657
"213","het","jaw","1","RAT",5,657
"213","homo","syrup","1","RAT",1,657
"213","homo","bird","1","RAT",1,657
"213","homo","syrup","1","RAT",2,657
"213","homo","axe","1","RAT",2,657
"213","homo","axe","1","RAT",3,657
"213","homo","bird","1","RAT",3,657
"213","homo","bird","1","RAT",4,657
"213","homo","syrup","1","RAT",4,657
"213","homo","bird","1","RAT",5,657
"213","homo","axe","1","RAT",5,657
"213","homo","garbage","1","RAT",1,657
"213","homo","frog","1","RAT",1,657
"213","homo","frog","1","RAT",2,657
"213","homo","garbage","1","RAT",2,657
"213","homo","frog","1","RAT",3,657
"213","homo","cow","1","RAT",3,657
"213","homo","cow","1","RAT",4,657
"213","homo","frog","1","RAT",5,657
"213","homo","garbage","1","RAT",5,657
"213","het","top","1","category",1,657
"213","het","guitar","1","category",1,657
"213","het","guitar","1","category",2,657
"213","het","top","1","category",2,657
"213","het","top","1","category",3,657
"213","het","guitar","1","category",3,657
"213","het","top","1","category",4,657
"213","het","guitar","1","category",4,657
"213","het","guitar","1","category",5,657
"213","het","top","1","category",5,657
"213","het","ball","1","category",1,657
"213","het","car","1","category",1,657
"213","het","ball","1","category",2,657
"213","het","lettuce","1","category",2,657
"213","het","lettuce","1","category",3,657
"213","het","ball","1","category",3,657
"213","het","lettuce","1","category",4,657
"213","het","car","1","category",4,657
"213","het","lettuce","1","category",5,657
"213","het","car","1","category",5,657
"213","homo","shoe","1","RAT",1,657
"213","homo","desk","1","RAT",1,657
"213","homo","shoe","1","RAT",2,657
"213","homo","desk","1","RAT",2,657
"213","homo","shoe","1","RAT",3,657
"213","homo","desk","1","RAT",3,657
"213","homo","shoe","1","RAT",4,657
"213","homo","desk","1","RAT",4,657
"213","homo","shoe","1","RAT",5,657
"213","homo","jaw","1","RAT",5,657
"213","homo","kite","1","category",1,657
"213","homo","ball","1","category",1,657
"213","homo","ball","1","category",2,657
"213","homo","top","1","category",2,657
"213","homo","ball","1","category",3,657
"213","homo","kite","1","category",3,657
"213","homo","ball","1","category",4,657
"213","homo","kite","1","category",4,657
"213","homo","ball","1","category",5,657
"213","homo","top","1","category",5,657
"213","het","cow","1","RAT",1,657
"213","het","desk","1","RAT",1,657
"213","het","cow","1","RAT",2,657
"213","het","egg","1","RAT",2,657
"213","het","egg","1","RAT",3,657
"213","het","desk","1","RAT",3,657
"213","het","desk","1","RAT",4,657
"213","het","cow","1","RAT",4,657
"213","het","desk","1","RAT",5,657
"213","het","cow","1","RAT",5,657
"213","homo","bus","1","category",1,657
"213","homo","train","1","category",1,657
"213","homo","train","1","category",2,657
"213","homo","bus","1","category",2,657
"213","homo","car","1","category",3,657
"213","homo","car","1","category",4,657
"213","homo","train","1","category",4,657
"213","homo","car","1","category",5,657
"213","homo","train","1","category",5,657
"213","het","syrup","1","RAT",1,657
"213","het","garbage","1","RAT",1,657
"213","het","syrup","1","RAT",2,657
"213","het","garbage","1","RAT",2,657
"213","het","garbage","1","RAT",3,657
"213","het","syrup","1","RAT",3,657
"213","het","garbage","1","RAT",4,657
"213","het","syrup","1","RAT",4,657
"213","het","syrup","1","RAT",5,657
"213","het","garbage","1","RAT",5,657
"213","het","parsnip","1","category",1,657
"213","het","kite","1","category",1,657
"213","het","kite","1","category",2,657
"213","het","trumpet","1","category",2,657
"213","het","parsnip","1","category",3,657
"213","het","parsnip","1","category",4,657
"213","het","kite","1","category",4,657
"213","het","parsnip","1","category",5,657
"213","het","kite","1","category",5,657
"213","het","carrot","1","category",1,657
"213","het","piano","1","category",1,657
"213","het","carrot","1","category",2,657
"213","het","piano","1","category",2,657
"213","het","carrot","1","category",3,657
"213","het","train","1","category",3,657
"213","het","train","1","category",4,657
"213","het","carrot","1","category",4,657
"213","het","carrot","1","category",5,657
"213","het","train","1","category",5,657
"213","het","bird","1","RAT",1,657
"213","het","shoe","1","RAT",1,657
"213","het","bird","1","RAT",2,657
"213","het","shoe","1","RAT",2,657
"213","het","bird","1","RAT",3,657
"213","het","peanut","1","RAT",3,657
"213","het","peanut","1","RAT",4,657
"213","het","shoe","1","RAT",4,657
"213","het","shoe","1","RAT",5,657
"213","het","peanut","1","RAT",5,657
"213","homo","guitar","1","category",1,657
"213","homo","trumpet","1","category",1,657
"213","homo","guitar","1","category",2,657
"213","homo","piano","1","category",2,657
"213","homo","guitar","1","category",3,657
"213","homo","trumpet","1","category",3,657
"213","homo","guitar","1","category",4,657
"213","homo","trumpet","1","category",4,657
"213","homo","trumpet","1","category",5,657
"213","homo","piano","1","category",5,657
"213","het","carrot","2","category",1,657
"213","het","train","2","category",1,657
"213","het","train","2","category",2,657
"213","het","piano","2","category",2,657
"213","het","piano","2","category",3,657
"213","het","train","2","category",3,657
"213","het","train","2","category",4,657
"213","het","piano","2","category",5,657
"213","het","carrot","2","category",5,657
"213","het","syrup","2","RAT",1,657
"213","het","turtle","2","RAT",1,657
"213","het","syrup","2","RAT",2,657
"213","het","garbage","2","RAT",2,657
"213","het","syrup","2","RAT",3,657
"213","het","turtle","2","RAT",3,657
"213","het","turtle","2","RAT",4,657
"213","het","garbage","2","RAT",4,657
"213","het","turtle","2","RAT",5,657
"213","het","garbage","2","RAT",5,657
"213","het","desk","2","RAT",1,657
"213","het","cow","2","RAT",1,657
"213","het","desk","2","RAT",2,657
"213","het","cow","2","RAT",2,657
"213","het","desk","2","RAT",3,657
"213","het","egg","2","RAT",3,657
"213","het","egg","2","RAT",4,657
"213","het","egg","2","RAT",5,657
"213","het","desk","2","RAT",5,657
"213","homo","frog","2","RAT",1,657
"213","homo","garbage","2","RAT",1,657
"213","homo","frog","2","RAT",2,657
"213","homo","garbage","2","RAT",2,657
"213","homo","garbage","2","RAT",3,657
"213","homo","frog","2","RAT",3,657
"213","homo","frog","2","RAT",4,657
"213","homo","garbage","2","RAT",4,657
"213","homo","garbage","2","RAT",5,657
"213","homo","cow","2","RAT",5,657
"213","homo","peanut","2","RAT",1,657
"213","homo","egg","2","RAT",1,657
"213","homo","peanut","2","RAT",2,657
"213","homo","egg","2","RAT",2,657
"213","homo","peanut","2","RAT",3,657
"213","homo","egg","2","RAT",3,657
"213","homo","egg","2","RAT",4,657
"213","homo","peanut","2","RAT",4,657
"213","homo","egg","2","RAT",5,657
"213","homo","peanut","2","RAT",5,657
"213","het","ball","2","category",1,657
"213","het","car","2","category",1,657
"213","het","car","2","category",2,657
"213","het","lettuce","2","category",2,657
"213","het","car","2","category",3,657
"213","het","lettuce","2","category",3,657
"213","het","car","2","category",4,657
"213","het","lettuce","2","category",4,657
"213","het","lettuce","2","category",5,657
"213","het","car","2","category",5,657
"213","het","guitar","2","category",1,657
"213","het","top","2","category",1,657
"213","het","guitar","2","category",2,657
"213","het","bus","2","category",2,657
"213","het","bus","2","category",3,657
"213","het","top","2","category",3,657
"213","het","bus","2","category",4,657
"213","het","top","2","category",4,657
"213","het","top","2","category",5,657
"213","het","guitar","2","category",5,657
"213","homo","axe","2","RAT",1,657
"213","homo","syrup","2","RAT",1,657
"213","homo","axe","2","RAT",2,657
"213","homo","bird","2","RAT",2,657
"213","homo","axe","2","RAT",3,657
"213","homo","bird","2","RAT",3,657
"213","homo","bird","2","RAT",4,657
"213","homo","bird","2","RAT",5,657
"213","homo","syrup","2","RAT",5,657
"213","homo","piano","2","category",1,657
"213","homo","guitar","2","category",1,657
"213","homo","piano","2","category",2,657
"213","homo","trumpet","2","category",2,657
"213","homo","piano","2","category",3,657
"213","homo","trumpet","2","category",3,657
"213","homo","piano","2","category",4,657
"213","homo","trumpet","2","category",4,657
"213","homo","piano","2","category",5,657
"213","homo","guitar","2","category",5,657
"213","homo","desk","2","RAT",1,657
"213","homo","jaw","2","RAT",1,657
"213","homo","jaw","2","RAT",2,657
"213","homo","shoe","2","RAT",2,657
"213","homo","jaw","2","RAT",3,657
"213","homo","shoe","2","RAT",3,657
"213","homo","jaw","2","RAT",4,657
"213","homo","shoe","2","RAT",4,657
"213","homo","shoe","2","RAT",5,657
"213","homo","desk","2","RAT",5,657
"213","het","shoe","2","RAT",1,657
"213","het","peanut","2","RAT",1,657
"213","het","shoe","2","RAT",2,657
"213","het","shoe","2","RAT",3,657
"213","het","peanut","2","RAT",3,657
"213","het","shoe","2","RAT",4,657
"213","het","bird","2","RAT",4,657
"213","het","shoe","2","RAT",5,657
"213","het","peanut","2","RAT",5,657
"213","homo","train","2","category",1,657
"213","homo","car","2","category",1,657
"213","homo","car","2","category",2,657
"213","homo","bus","2","category",2,657
"213","homo","car","2","category",3,657
"213","homo","train","2","category",3,657
"213","homo","car","2","category",4,657
"213","homo","train","2","category",4,657
"213","homo","car","2","category",5,657
"213","homo","train","2","category",5,657
"213","het","parsnip","2","category",1,657
"213","het","kite","2","category",1,657
"213","het","kite","2","category",2,657
"213","het","trumpet","2","category",2,657
"213","het","trumpet","2","category",3,657
"213","het","parsnip","2","category",3,657
"213","het","trumpet","2","category",4,657
"213","het","parsnip","2","category",4,657
"213","het","parsnip","2","category",5,657
"213","het","trumpet","2","category",5,657
"213","homo","ball","2","category",1,657
"213","homo","kite","2","category",1,657
"213","homo","ball","2","category",2,657
"213","homo","kite","2","category",2,657
"213","homo","ball","2","category",3,657
"213","homo","top","2","category",3,657
"213","homo","ball","2","category",4,657
"213","homo","kite","2","category",4,657
"213","homo","kite","2","category",5,657
"213","homo","top","2","category",5,657
"213","homo","parsnip","2","category",1,657
"213","homo","lettuce","2","category",1,657
"213","homo","lettuce","2","category",2,657
"213","homo","carrot","2","category",2,657
"213","homo","carrot","2","category",3,657
"213","homo","parsnip","2","category",3,657
"213","homo","carrot","2","category",4,657
"213","homo","lettuce","2","category",4,657
"213","homo","lettuce","2","category",5,657
"213","homo","parsnip","2","category",5,657
"213","het","axe","2","RAT",1,657
"213","het","frog","2","RAT",1,657
"213","het","frog","2","RAT",2,657
